comment,sarc_majority
"['shave', 'shaved', 'bald'] ['shaved'] ['nan'] [nan] [nan]",sarc
"['there', 'is', 'no', 'immediate', 'fate', 'thanks', 'pm'] ['is', 'pm'] ['nan'] ['intj65', 'intj55'] [nan]",non-sarc
"['yes', 'I', 'do', 'other', 'basic', 'work', 'good', 'reason', 'article', 'has', 'all', 'illegal', 'overtime', 'working', 'company', 'cut', 'free'] ['do', 'has', 'working', 'cut'] ['nan'] ['intj74'] [nan]",non-sarc
"['are', 'things', 'going', 'get', 'in', 'want', 'a', 'lot', 'bonuses', 'buy', 'new', 'shares', 'thousands', 'comments', 'not', 'want', 'do', 'not', 'take'] ['are', 'going', 'get', 'want', 'buy', 'want', 'do', 'take'] ['nan'] ['intj104'] [nan]",non-sarc
"['Worshippers', 'do', 'not', 'buy', 'clothes', 'a', 'pair', 'shoes', 'not', 'mention', 'book', 'bag', 'he', 'was', 'not', 'enough', 'child', 'child', 'em', 'I', 'do', 'not', 'know', 'cost', 'living', 'is', 'too', 'meager', 'salary'] ['do', 'buy', 'mention', 'was', 'do', 'know', 'is'] ['nan'] [nan] ['idsync22', 'idsync35']",sarc
"['private', 'taxable', 'again', 'there', 'is', 'hope', 'year', 'end', 'bonus', 'verbiage', 'any'] ['is'] ['nan'] ['intj65'] [nan]",sarc
"['salaries', 'thousands', 'blind', 'can', 'be', 'thousands', 'us', 'who', 'pay', 'a', 'thousand'] ['can', 'be', 'pay'] ['nan'] [nan] ['idsync23']",sarc
"['oh', 'yes', 'it', 'is', 'best', 'remember'] ['yes', 'is', 'remember'] ['nan'] ['intj104', 'intj101', 'intj103', 'intj74'] [nan]",sarc
"['thank', 'thank', 'thank', 'government'] ['thank'] ['nan'] [nan] [nan]",non-sarc
['thank'] ['nan'] ['nan'] [nan] [nan],non-sarc
['thank'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['fortunately', 'it', 'can', 'be', 'any', 'private', 'parts', 'anyway'] ['can', 'be', 'haha'] ['punct1', 'punct1', 'punct1'] ['intj92'] [nan]",sarc
"['is', 'expensive', 'enough'] ['is'] ['nan'] [nan] [nan]",non-sarc
"['ok', 'is', 'no', 'direct', 'but', 'Malay', 'is', 'indeed', 'susceptible', 'new', 'sugar', 'hit', 'fun', 'but', 'forget', 'all', 'only', 'can', 'but', 'do', 'not', 'realize', 'Mr', 'day', 'squeeze', 'money', 'people', 'today', 'can', 'feel', 'good', 'bonus', 'day', 'after', 'tomorrow', 'bonus', 'he', 'also', 'not', 'forget'] ['is', 'is', 'hit', 'forget', 'can', 'do', 'realize', 'squeeze', 'can', 'feel', 'forget'] ['nan'] ['intj55', 'intj53'] ['idsync24']",sarc
"['Malaysians', 'do', 'not', 'ask', 'money', 'brim', 'support', 'just', 'about', 'burden', 'people', 'do', 'not', 'practice', 'it', 'only', 'money'] ['do', 'ask', 'do'] ['nan'] [nan] [nan]",sarc
"['but', 'payable', 'fold', 'again'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['brim', 'can', 'pay', 'rises', 'bonuses', 'does', 'not', 'know', 'be', 'grateful'] ['brim', 'can', 'pay', 'does', 'know', 'be'] ['punct1', 'punct1', 'punct1'] ['intj80', 'intj69'] [nan]",sarc
"['every', 'year', 'it', 'can', 'also'] ['can'] ['nan'] [nan] [nan]",sarc
"['never', 'grateful', 'government', 'government', 'school', 'children'] ['nan'] ['nan'] ['intj69'] ['idsync25']",sarc
"['wow', 'many'] ['nan'] ['nan'] ['intj72'] [nan]",sarc
"['civil', 'servants', 'who', 'work', 'jobs'] ['work', 'hmmm'] ['nan'] ['intj51'] [nan]",sarc
"['Last', 'year', 'half', 'next', 'year', 'salary', 'last', 'year', 'was', 'no'] ['was'] ['nan'] ['intj55', 'intj92'] [nan]",sarc
"['create', 'connection', 'it', 'back', 'okay'] ['nan'] ['nan'] [nan] [nan]",sarc
"['half', 'month', 'salary', 'was', 'difficult'] ['was', 'alahai'] ['nan'] ['intj83'] [nan]",sarc
"['stingy', 'jib'] ['nan'] ['nan'] [nan] [nan]",non-sarc
['thank'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['gratitude', 'is', 'people', 'want', 'do', 'not', 'want', 'money', 'charity', 'on', 'right'] ['is', 'want', 'do', 'want'] ['nan'] [nan] [nan]",non-sarc
"['thanks', 'no', 'complaint', 'only', 'engrossed', 'things', 'go', 'in'] ['engrossed', 'go'] ['nan'] ['intj55'] [nan]",sarc
"['thank', 'learn', 'thankful'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['I', 'just', 'getting', 'good', 'game', 'saw', 'no', 'need'] ['getting', 'pru', 'saw'] ['nan'] ['intj55'] [nan]",sarc
"['people', 'in', 'clown'] ['nan'] ['nan'] ['intj92'] ['idsync27']",sarc
"['it', 'is', 'going', 'save', 'money', 'jib'] ['is', 'going', 'save'] ['nan'] [nan] [nan]",sarc
"['pig', 'pm'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['only', 'civil', 'servants', 'is', 'close', 'Malaysian', 'citizens'] ['is'] ['nan'] [nan] [nan]",sarc
"['nearly', 'ate', 'desperate', 'time', 'feel', 'good', 'can', 'not', 'come', 'nothing', 'thanks', 'verbiage'] ['ate', 'feel', 'can', 'come'] ['punct1'] ['intj92'] [nan]",non-sarc
"['blind', 'is', 'already', 'more', 'a', 'month', 'Ratio', 'lightened', 'burden', 'people', 'instead', 'money', 'people', 'want', 'lasting', 'anywhere'] ['is', 'lightened', 'want', 'lasting'] ['nan'] ['intj69'] [nan]",sarc
"['profit', 'civil', 'servants', 'is', 'private', 'sector', 'alone', 'have', 'not', 'yet'] ['is', 'have'] ['nan'] [nan] [nan]",non-sarc
"['fine', 'last', 'year', 'a', 'half', 'month', 'salary', 'can', 'be', 'later', 'year', 'a', 'new', 'kid', 'I', 'want', 'a', 'new', 'election', 'a', 'month', 'salary', 'seemed', 'very', 'corrupt'] ['can', 'be', 'want', 'seemed'] ['nan'] [nan] [nan]",sarc
"['yay', 'grandfather', 'jib', 'money'] ['nan'] ['nan'] ['intj73'] [nan]",non-sarc
"['only', 'half', 'a', 'month', 'salary', 'remind', 'why', 'not', 'just', 'all'] ['nan'] ['nan'] ['intj92'] [nan]",non-sarc
"['jib', 'is', 'misplaced', 'office', 'has', 'a', 'lot', 'little'] ['is', 'misplaced', 'has'] ['nan'] [nan] [nan]",sarc
"['loss', 'civil', 'servants', 'so', 'why', 'can', 'not', 'do', 'jib', 'brim', 'ingot', 'will', 'arrive'] ['can', 'do', 'jib', 'brim', 'will', 'arrive'] ['nan'] [nan] [nan]",non-sarc
['sugar'] ['nan'] ['nan'] [nan] [nan],sarc
"['people', 'give', 'thanks'] ['give'] ['nan'] ['intj69'] [nan]",non-sarc
['all'] ['nan'] ['nan'] [nan] [nan],sarc
"['brim', 'more'] ['brim'] ['nan'] ['intj92', 'intj92'] [nan]",sarc
"['monthly', 'salary', 'can', 'not', 'even', 'want', 'give', 'take', 'air', 'chat', 'billion', 'billion', 'economy', 'soaring', 'ends', 'any', 'brother'] ['can', 'want', 'give', 'take', 'soaring', 'ends'] ['punct1'] [nan] [nan]",sarc
"['also', 'be'] ['be'] ['nan'] [nan] [nan]",non-sarc
"['proper', 'tax', 'relief', 'only', 'more', 'people', 'like', 'me', 'benefits', 'it', 'can'] ['can'] ['nan'] ['intj83', 'intj69'] [nan]",sarc
['amen'] ['nan'] ['nan'] ['intj13'] [nan],non-sarc
"['I', 'hope', 'it', 'does', 'not', 'get', 'money', 'it', 'very', 'parents', 'responsibility', 'take', 'care', 'children', 'is', 'important', 'pleased', 'God'] ['hope', 'does', 'get', 'wasnt', 'parents', 'take', 'is'] ['nan'] [nan] [nan]",non-sarc
"['ass', 'mother', 'jib'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['promise', 'heaven', 'can', 'not', 'believe', 'people', 'have', 'a', 'lot', 'pee', 'g'] ['can', 'believe', 'have'] ['nan'] [nan] ['idsync28', 'idsync29']",sarc
"['no', 'need', 'it', 'is', 'responsibility', 'child', 'much', 'more', 'needs', 'be', 'assisted'] ['is', 'needs', 'be', 'assisted'] ['punct2'] ['intj55'] [nan]",non-sarc
"['exhausted', 'parents', 'child', 'is', 'not', 'given', 'tax', 'relief', 'tax', 'is', 'not', 'eligible', 'Malaysians', 'said', 'had', 'in', 'budget', 'country', 'has', 'not', 'destitute', 'yet', 'why', 'opposition', 'said', 'Malaysia', 'already', 'bankrupt', 'while', 'mufti', 'said', 'read', 'back', 'country', 'there', 'are', 'financial', 'problems', 'severe', 'new', 'can', 'taxation', 'but', 'taxation', 'is', 'not', 'unreasonable', 'in', 'more', 'car', 'tax', 'its', 'house', 'all', 'taxes', 'is', 'not', 'tomorrow', 'said', 'millions', 'people', 'I', 'was', 'not', 'quite', 'kosher', 'afterlife'] ['exhausted', 'sara', 'is', 'given', 'is', 'said', 'had', 'has', 'destitute', 'said', 'said', 'read', 'are', 'can', 'is', 'is', 'said', 'mahsyar', 'was'] ['nan'] ['intj65', 'intj69'] ['idsync30']",sarc
"['people', 'are', 'not', 'taxable', 'but', 'both', 'parents', 'earn', 'too', 'oh', 'good', 'I', 'forgot', 'brim', 'head', 'brain', 'are', 'poor'] ['are', 'earn', 'forgot', 'are'] ['punct1', 'punct1', 'punct1'] ['intj103'] [nan]",non-sarc
"['tax', 'relief', 'government', 'alone'] ['nan'] ['nan'] [nan] [nan]",sarc
"['blatant', 'lie'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['thanks', 'Sovereignty', 'now', 'help', 'hard', 'way'] ['help'] ['punct1', 'punct1', 'punct1'] ['intj56'] [nan]",non-sarc
"['aged', 'or', 'older', 'under', 'no', 'child', 'is', 'dead'] ['aged', 'is'] ['nan'] ['intj55', 'intj51'] [nan]",sarc
"['patient', 'only', 'by', 'gratitude', 'Malaysia', 'is', 'still', 'safe'] ['is'] ['nan'] [nan] [nan]",non-sarc
"['parents', 'support', 'young', 'people', 'all', 'contribute', 'father', 'mak', 'money', 'near', 'village', 'near', 'one', 'may', 'rebate', 'all'] ['contribute', 'father', 'may', 'rebate'] ['”', 'punct1', 'punct1', 'punct1'] ['intj69'] [nan]",non-sarc
"['amen', 'gratitude', 'Allah', 'nothing', 'right', 'light', 'can', 'also', 'load'] ['gratitude', 'allah', 'can', 'load'] ['nan'] ['intj13'] [nan]",non-sarc
"['not', 'release', 'help', 'it', 'remain', 'painful', 'daily', 'pain'] ['release', 'remain'] ['punct2', 'punct2'] [nan] [nan]",sarc
"['person', 'any', 'noise'] ['nan'] ['nan'] [nan] [nan]",sarc
"['no', 'need', 'impose', 'direct', 'taxation', 'is', 'happy', 'story'] ['impose', 'is'] ['nan'] ['intj55'] [nan]",sarc
"['ec', 'profit', 'tax', 'form', 'is', 'said', 'also', 'mak', 'mak', 'father', 'father', 'but', 'a', 'ray', 'hope', 'home', 'or', 'half', 'way', 'house', 'is', 'not', 'na', 'help', 'was', 'not', 'a', 'big', 'grin', 'power', 'saw'] ['is', 'said', 'mak', 'is', 'was', 'saw'] ['nan'] ['intj92'] ['idsync31']",sarc
"['quite', 'a', 'year', 'is', 'rather', 'long', 'ok', 'well'] ['is'] ['nan'] [nan] [nan]",sarc
"['only', 'want', 'release', 'Wrath', 'Fire'] ['want'] ['punct1', 'punct1'] [nan] [nan]",sarc
"['but', 'may', 'get', 'tax', 'relief', 'it', 'difficult', 'document', 'due', 'a', 'profusion', 'mother', 'buy', 'drugs', 'near', 'a', 'pharmacy', 'in', 'there', 'is', 'deducted', 'income', 'tax', 'included', 'in', 'only', 'empty', 'barrel', 'more'] ['may', 'get', 'document', 'buy', 'is', 'deducted', 'included'] ['nan'] ['intj65'] [nan]",sarc
"['it', 'give'] ['should', 'give'] ['nan'] [nan] [nan]",non-sarc
['good'] ['nan'] ['nan'] [nan] [nan],non-sarc
['amen'] ['nan'] ['nan'] ['intj13'] [nan],non-sarc
"['I', 'believe', 'devastated', 'country'] ['believe', 'devastated'] ['nan'] [nan] [nan]",non-sarc
"['it', 'blasted', 'country', 'budget', 'donations', 'do', 'is', 'right', 'ringgit', 'was', 'before', 'new', 'can', 'be', 'a', 'strong', 'state', 'economy'] ['blasted', 'do', 'is', 'was', 'can', 'be'] ['nan'] ['intj69'] ['idsync33']",sarc
"['main', 'budget'] ['nan'] ['nan'] [nan] [nan]",sarc
"['later', 'saw', 'extent', 'he', 'has', 'a', 'strong', 'do', 'thirty', 'different', 'kinds', 'have'] ['saw', 'has', 'do', 'thirty', 'have'] ['nan'] [nan] [nan]",sarc
"['head', 'testicles', 'strengthen', 'money', 'has', 'run', 'out'] ['strengthen', 'has', 'run', 'rembat'] ['nan'] [nan] [nan]",non-sarc
"['more', 'on', 'strengthening', 'position'] ['strengthening'] ['nan'] [nan] [nan]",non-sarc
"['so', 'is', 'strong'] ['is'] ['nan'] [nan] [nan]",sarc
"['strengthen', 'economy', 'national', 'economy', 'only', 'useless'] ['strengthen'] ['nan'] [nan] [nan]",sarc
"['does', 'economy', 'strong', 'sturdy', 'coat', 'pocket', 'each'] ['does'] ['nan'] [nan] [nan]",sarc
"['strong', 'sister', 'verbiage'] ['nan'] ['nan'] [nan] [nan]",sarc
"['go', 'lah', 'lah', 'money', 'ringgit', 'fell'] ['go', 'fell'] ['nan'] ['intj100', 'intj100'] [nan]",sarc
"['it', 'is', 'strong', 'in', 'boat', 'every', 'citizen', 'government', 'impossible', 'not', 'profit', 'most', 'foolish', 'government', 'in', 'history', 'Malaysia'] ['is', 'profit'] ['nan'] [nan] [nan]",sarc
"['strengthen', 'pocket', 'money', 'cheater'] ['cheater'] ['nan'] [nan] [nan]",sarc
"['year', 'more', 'fun', 'stuff', 'price', 'a', 'month', 'salary', 'work', 'pay', 'house', 'rent', 'bills', 'school', 'children', 'was', 'not', 'enough', 'food', 'clauses', 'hanging', 'also', 'saw'] ['work', 'was', 'hanging', 'saw'] ['nan'] [nan] [nan]",non-sarc
"['national', 'best', 'lineup'] ['nan'] ['nan'] [nan] [nan]",sarc
"['thanks', 'jib', 'give', 'us', 'bear', 'a', 'large', 'stone'] ['give'] ['nan'] [nan] [nan]",sarc
"['thanks', 'Malaysia', 'is', 'always', 'a', 'story', 'in', 'useless', 'dizzy', 'country', 'economy', 'while', 'Malaysian', 'ringgit', 'are', 'falling', 'now', 'runs', 'country', 'economic', 'spin', 'not', 'run', 'out'] ['is', 'are', 'falling', 'runs', 'run'] ['nan'] ['intj56'] [nan]",sarc
"['go', 'lah'] ['go'] ['nan'] ['intj100'] [nan]",non-sarc
"['thanks', 'go'] ['go'] ['nan'] [nan] [nan]",sarc
['right'] ['nan'] ['nan'] ['intj110'] [nan],sarc
"['before', 'off', 'brim', 'brim', 'ride', 'fathoms', 'slaughtered', 'thousands', 'rather', 'hundreds', 'village'] ['gst', 'slaughtered', 'gst'] ['nan'] [nan] [nan]",non-sarc
"['Prime', 'Minister', 'was', 'very', 'good', 'at', 'it', 'excise', 'charge', 'brim', 'people', 'prime', 'minister'] ['was', 'mansuhkan', 'charge'] ['nan'] ['intj110'] [nan]",sarc
"['again', 'I', 'love', 'pm', 'so', 'now', 'now', 'get', 'lost', 'resign', 'pm'] ['cogankata', 'love', 'get', 'lost'] ['”', 'punct2'] ['intj56', 'intj56'] [nan]",non-sarc
"['who', 'does', 'not', 'want', 'brim', 'please', 'fill', 'out', 'form', 'do', 'not', 'talk', 'much', 'a', 'lot', 'people', 'who', 'want', 'continue', 'thanks', 'brim'] ['does', 'want', 'please', 'fill', 'do', 'talk', 'want', 'continue'] ['nan'] ['intj61'] ['idsync125']",non-sarc
"['was', 'crazy'] ['was'] ['nan'] [nan] [nan]",non-sarc
"['in', 'parliament', 'often', 'referred', 'like', 'I', 'said', 'here', 'exchange', 'dialogue', 'whims', 'I', 'like', 'it', 'all', 'want', 'be', 'on', 'people', 'belongings', 'budget', 'be', 'debated', 'but', 'Malaysian', 'parliament', 'any', 'time', 'opposition', 'support', 'only', 'print', 'most', 'impressive', 'can', 'be', 'detected', 'last', 'pulse', 'people', 'waiting', 'be', 'slaughtered', 'leader', 'all', 'eat', 'chicken', 'people', 'eat', 'chicken', 'feathers', 'man'] ['referred', 'said', 'want', 'be', 'should', 'be', 'debated', 'gst', 'print', 'can', 'be', 'detected', 'waiting', 'be', 'eat', 'eat'] ['punct1', 'punct2'] [nan] [nan]",non-sarc
"['me', 'here', 'were', 'not', 'happy', 'at', 'brim', 'reason', 'why', 'can', 'only', 'second', 'he', 'promised', 'a', 'year', 'three', 'times'] ['were', 'can', 'second', 'promised'] ['nan'] [nan] [nan]",non-sarc
"['corrupt', 'people', 'again'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['use', 'pay', 'brim'] ['pay'] ['nan'] [nan] [nan]",non-sarc
"['brim', 'even', 'people', 'do', 'not', 'support', 'think', 'it', 'is', 'good', 'money', 'pay', 'reducing', 'cost', 'living', 'right', 'kind', 'electricity'] ['do', 'support', 'think', 'is', 'pay', 'reducing'] ['nan'] [nan] ['idsync35', 'idsync36']",sarc
"['Average', 'citizens', 'do', 'not', 'need', 'brim', 'unable', 'help', 'in', 'long', 'term', 'also', 'wants', 'votes', 'bait', 'fishing', 'is', 'not', 'concerned'] ['do', 'need', 'help', 'wants', 'is'] ['nan'] [nan] ['idsync37']",sarc
"['is', 'interest', 'initially', 'brim', 'vote', 'coat', 'hook'] ['is', 'brim', 'vote'] ['nan'] ['intj69'] [nan]",sarc
"['can', 'only', 'be', 'grateful', 'gratitude', 'brim', 'all', 'money', 'began', 'run', 'out', 'is', 'see', 'kinds', 'people', 'requesting', 'donations', 'fit', 'brim', 'goods', 'all', 'rose', 'he', 'knew', 'people', 'suffer', 'longer', 'brim', 'promise', 'he', 'can', 'get', 'votes', 'a', 'bag', 'rice'] ['can', 'be', 'began', 'run', 'is', 'see', 'requesting', 'fit', 'rose', 'knew', 'suffer', 'can', 'get'] ['nan'] ['intj112'] [nan]",non-sarc
"['brim', 'amen', 'more'] ['nan'] ['nan'] ['intj13'] [nan]",non-sarc
"['brim', 'brim', 'fishing', 'rod', 'votes', 'votes', 'votes', 'brim', 'fishing'] ['votes', 'brim'] ['nan'] [nan] [nan]",sarc
"['thanks', 'resistant', 'front', 'brim', 'can', 'do', 'I', 'make', 'a', 'deposit', 'oh', 'thank', 'very', 'much', 'I', 'love', 'sister'] ['resistant', 'can', 'do', 'i', 'make', 'love'] ['nan'] ['intj103'] ['idsync38']",sarc
"['t', 'jack', 'capable', 'more', 'weight', 'even', 'more'] ['nan'] ['punct1', 'punct1', 'punct1'] [nan] [nan]",sarc
"['also', 'always', 'thought', 'there', 'was', 'a', 'good', 'feeling', 'as'] ['thought', 'was'] ['nan'] ['intj65'] [nan]",non-sarc
"['Malaysia', 'bribe', 'so', 'happy', 'raise', 'tax', 'is', 'useless'] ['raise', 'is'] ['nan'] [nan] [nan]",sarc
"['write', 'it', 'up', 'right', 'off', 'brim', 'bowl', 'correctly', 'is'] ['write', 'is'] ['nan'] [nan] [nan]",sarc
"['Last', 'brim', 'raise', 'cost', 'increase', 'can', 'not', 'be', 'exhausted', 'brim', 'Malaysians', 'do', 'not', 'already', 'pay', 'taxes'] ['raise', 'can', 'be', 'exhausted', 'do', 'pay'] ['punct1'] [nan] [nan]",non-sarc
"['b', 'budget', 'national', 'debt', 'budget', 'does', 'not', 'quite', 'reach', 'target', 'b', 'lighten', 'national', 'debt', 'budget', 'head', 'brain', 'pm'] ['does', 'reach', 'lighten'] ['nan'] [nan] [nan]",non-sarc
"['majority', 'people', 'can', 'thank', 'brim', 'Grandpa', 'said', 'jib', 'asked', 'villagers', 'have', 'no', 'brim', 'can', 'also', 'try', 'ask', 'city', 'life', 'can', 'be', 'properly', 'oil', 'all', 'need', 'think', 'kitchen', 'goods'] ['can', 'thank', 'said', 'asked', 'have', 'can', 'try', 'ask', 'can', 'be', 'need', 'think'] ['”'] ['intj58', 'intj55'] [nan]",non-sarc
"['I', 'am', 'grateful', 'brim'] ['am', 'brim'] ['nan'] [nan] [nan]",non-sarc
['puppet'] ['nan'] ['nan'] [nan] [nan],sarc
"['brim', 'all', 'more', 'so', 'hold', 'ahead', 'is', 'yet', 'more'] ['shall', 'brim', 'hold', 'is'] ['nan'] ['intj69', 'intj69', 'intj51'] [nan]",sarc
"['thank', 'god', 'is', 'determined', 'not', 'wrong', 'one'] ['is', 'determined', 'wrong'] ['punct1', 'punct1', 'punct1'] [nan] [nan]",sarc
"['b', 'much', 'more'] ['haha'] ['nan'] ['intj92'] [nan]",sarc
"['I', 'heard', 'disgust', 'brim', 'brim'] ['heard'] ['punct2', 'punct2', 'punct2'] ['intj69'] [nan]",non-sarc
"['no', 'need', 'brim', 'as', 'long', 'as', 'people', 'do', 'not', 'afflict'] ['do', 'afflict'] ['nan'] ['intj55'] [nan]",sarc
"['it', 'is', 'not', 'difficult', 'brim', 'grandfather', 't', 'go', 'eat', 'rising', 'gasoline'] ['is', 'go', 'rising'] ['nan'] ['intj52'] [nan]",sarc
"['time', 'tun', 'm', 'so', 'pm', 'not', 'brim', 'people', 'live', 'there', 'is', 'no', 'was', 'ok', 'only', 'people', 'angry', 'people', 'do', 'not', 'even', 'have', 'pay', 'it', 'all', 'it', 'brim'] ['could', 'live', 'is', 'was', 'do', 'have', 'pay', 'could'] ['punct1'] ['intj65', 'intj55'] [nan]",non-sarc
"['I', 'vote', 'swear', 'I', 'will', 'not', 'vote', 'last', 'longer', 'I', 'pig', 'choice'] ['will', 'vote'] ['nan'] [nan] [nan]",non-sarc
"['yay', 'brim', 'right', 'ringgit', 'climbed', 'up', 'also'] ['climbed'] ['nan'] ['intj73'] [nan]",sarc
"['budget', 'did', 'not', 'hear', 'was', 'not', 'same', 'thing', 'as', 'once', 'he', 'did', 'not', 'scoop', 'more'] ['did', 'hear', 'was', 'did', 'scoop'] ['nan'] ['intj69', 'intj107'] [nan]",sarc
['turn'] ['nan'] ['nan'] [nan] [nan],sarc
"['thank', 'God', 'condemned', 'brim', 'can', 'try', 'is', 'a', 'little', 'shy', 'but', 'take', 'brim', 'curse', 'do', 'not', 'like', 'also', 'featured', 'national', 'very', 'time', 'later', 'election', 'vote', 'power', 'is', 'person'] ['condemned', 'can', 'try', 'is', 'take', 'do', 'featured', 'vote', 'is', 'should'] ['nan'] ['intj92'] [nan]",sarc
"['right', 'up', 'brim', 'address', 'soaring', 'price', 'rise'] ['soaring'] ['nan'] [nan] [nan]",non-sarc
"['capital', 'is', 'lobbying', 'Mr', 'wants', 'people'] ['is', 'lobbying', 'wants'] ['nan'] [nan] [nan]",sarc
"['raise', 'prices', 'arbitrarily', 'remember', 'correctly', 'it', 'can', 'correct', 'all', 'payers', 'brim', 'go', 'm', 's'] ['raise', 'remember', 'can', 'correct', 'brim', 'go'] ['punct1', 'punct1', 'punct1', 'punct2', 'punct2'] [nan] [nan]",non-sarc
"['keep', 'criminals'] ['keep'] ['nan'] [nan] [nan]",non-sarc
"['chicken', 'brand', 'has'] ['has'] ['nan'] [nan] [nan]",sarc
"['Can', 'not', 'brim', 'appointment', 'was', 'not', 'why', 'prices', 'goods', 'down', 'oil', 'prices', 'fell', 'down', 'living', 'I', 'do', 'not', 'want', 'be', 'grateful', 'Malaysia', 'is', 'still', 'safe'] ['can', 'brim', 'was', 'fell', 'living', 'do', 'want', 'be', 'is'] ['nan'] ['intj80'] ['idsync39']",sarc
"['best', 'is', 'brim'] ['is'] ['nan'] [nan] [nan]",non-sarc
"['not', 'brim', 'goods', 'again', 'increased', 'after'] ['increased'] ['nan'] [nan] [nan]",non-sarc
"['brim', 'brim', 'brim', 'debt', 'plus', 'pass', 'it', 'up', 'again', 'as', 'soon', 'as', 'price', 'goods', 'scramble', 'stand', 'up', 'again', 'as', 'soon', 'as', 'it', 'drop', 'again', 'subsidy', 'somehow', 'keeps', 'going', 'fishing', 'plan', 'only'] ['stand', 'drop', 'somehow', 'keeps', 'going', 'terje'] ['nan'] ['intj69'] ['idsync40']",sarc
"['income', 'tax', 'is', 'more', 'husband', 'later', 'awful'] ['is'] ['nan'] ['intj22', 'intj107'] [nan]",sarc
